Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,"Interactive Brokers Australia Pty Ltd., AFSL 453554, ABN 98 166 929 568"
Statement,Data,BrokerAddress,"Level 11, 175 Pitt Street, Sydney, New South Wales 2000, Australia"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"June 22, 2026 - August 17, 2026"
Statement,Data,WhenGenerated,"2026-08-18, 18:31:16 AEST"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to clients, including those who may have migrated their account(s) to Interactive Brokers Australia Pty Limited ("IBAU") from other Interactive Brokers companies outside of Australia. Transactions (including trades and any deposit or withdrawal) shown on this Activity Summary may include transactions in your accounts held at another Interactive Brokers company prior to the opening of your account with IBAU. Client statements for each of your account(s) are available under Account Management when you log in to the IB website."
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Fionn Guina
Account Information,Data,Account,DUQ532705 (Custom Consolidated)
Account Information,Data,Accounts Included,"DUQ532705, DUQ532705-P (Paxos)"
Account Information,Data,Address of Account Holder(s),"Unit 2 332 Shannon Avenue,Geelong, AU-VIC 3220,Australia"
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Individual
Account Information,Data,Account Capabilities,Margin
Account Information,Data,Base Currency,AUD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,1000000,11672.933736882,-0.005223145,11672.928513737,-988327.071486263
Net Asset Value,Data,Stock,0,244074.35722,0,244074.35722,244074.35722
Net Asset Value,Data,Interest Accruals,1865.24,11.59,-4.64508,6.94492,-1858.29508
Net Asset Value,Data,Total,1001865.24,255758.880956882,-4.650303145,255754.230653737,-746111.009346263
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,-75.927334837%
Change in Combined NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,1001865.24
Change in NAV,Data,Mark-to-Market,-806054.102502
Change in NAV,Data,Deposits & Withdrawals,60662.671652
Change in NAV,Data,Dividends,174.39
Change in NAV,Data,Interest,2614.06265
Change in NAV,Data,Change in Interest Accruals,-1858.711228
Change in NAV,Data,Commissions,-1233.671541821
Change in NAV,Data,GST,-120.8292408
Change in NAV,Data,Net FX Trading,-143.578963295
Change in NAV,Data,Other FX Translations,-151.240172347
Change in NAV,Data,Ending Value,255754.230653737
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Realized & Unrealized Performance Summary,Data,Stocks,HBRD,0,0,-120.41537962,0,0,-120.41537962,0,-57.44764,0,0,-57.44764,-177.86301962,
Realized & Unrealized Performance Summary,Data,Stocks,PDBC,0,0,0,0,0,0,492.376706424,0,0,0,492.376706424,492.376706424,
Realized & Unrealized Performance Summary,Data,Stocks,REIT,0,0,-3055.1,0,0,-3055.1,0,0,0,0,0,-3055.1,
Realized & Unrealized Performance Summary,Data,Stocks,SEMI,0,0,-104916.485331,0,0,-104916.485331,0,0,0,0,0,-104916.485331,
Realized & Unrealized Performance Summary,Data,Stocks,SMH,0,0,-48466.10781687,0,0,-48466.10781687,2803.488637093,-844.81357914,0,0,1958.675057953,-46507.432758917,
Realized & Unrealized Performance Summary,Data,Stocks,SOXL,0,0,-592.129030767,0,0,-592.129030767,0,0,0,0,0,-592.129030767,
Realized & Unrealized Performance Summary,Data,Stocks,SOXX,0,125.197034617,-47254.23825687,0,0,-47129.041222253,0,0,0,0,0,-47129.041222253,
Realized & Unrealized Performance Summary,Data,Stocks,VAE,0,0,-10685.194704,0,0,-10685.194704,0,0,0,0,0,-10685.194704,
Realized & Unrealized Performance Summary,Data,Stocks,VEA,0,0,-7754.035342046,0,0,-7754.035342046,140.420761362,0,0,0,140.420761362,-7613.614580684,
Realized & Unrealized Performance Summary,Data,Stocks,VLUE,0,57.8092,-408722.2151474,0,0,-408664.4059474,4221.257402,0,0,0,4221.257402,-404443.1485454,
Realized & Unrealized Performance Summary,Data,Stocks,VMIN,0,0,-3158.77,0,0,-3158.77,0,0,0,0,0,-3158.77,
Realized & Unrealized Performance Summary,Data,Total,,0,183.006234617,-814643.828098543,0,0,-814460.821863927,8339.365756879,-1220.64642814,0,0,7118.719328739,-807342.102535188,
Realized & Unrealized Performance Summary,Data,Total (All Assets),,0,183.006234617,-814643.828098543,0,0,-814460.821863927,8339.365756879,-1220.64642814,0,0,7118.719328739,-807342.102535188,
Month & Year to Date Performance Summary,Header,Asset Category,Symbol,Description,Mark-to-Market MTD,Mark-to-Market YTD,Realized S/T MTD,Realized S/T YTD,Realized L/T MTD,Realized L/T YTD
Month & Year to Date Performance Summary,Data,Stocks,BBUS,BE US EQ STR BE CU HE CO ETF,0,-434.451456,0,-436.4786016,0,0
Month & Year to Date Performance Summary,Data,Stocks,BEAR,BETASHARES AUS EQ BEAR CMPLX,-65.76,-1177.68472,0,-887.33098229,0,0
Month & Year to Date Performance Summary,Data,Stocks,GOLD,GLOBAL X PHYSICAL GOLD STRU,1247.22,-177894.60296,0,-178595.32750607,0,0
Month & Year to Date Performance Summary,Data,Stocks,HBRD,BETASHARES AU CREDIT INCOME,26.51,2.674528,0,-120.41537961,0,0
Month & Year to Date Performance Summary,Data,Stocks,PDBC,INVESCO OPTIMUM YIELD DIVERS,384.17106,494.96558942,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,REIT,VAN FISE IN PR (AUD HE) ETF,0,-3054.5,0,-3055.1,0,0
Month & Year to Date Performance Summary,Data,Stocks,SEMI,GLOBAL X SEMICONDUCTOR ETF,0,-104908.099392,0,-104916.485331,0,0
Month & Year to Date Performance Summary,Data,Stocks,SMH,VANECK SEMICONDUCTOR ETF,6621.66072416,-46577.62182374,0,-48466.10781687,0,0
Month & Year to Date Performance Summary,Data,Stocks,SOXL,DIREX DAIL SEMI BU 3X ET-USD,0,-592.11504659,0,-592.12903077,0,0
Month & Year to Date Performance Summary,Data,Stocks,SOXX,ISHARES SEMICONDUCTOR ETF,0,-47125.0326527,0,-47129.04122225,0,0
Month & Year to Date Performance Summary,Data,Stocks,VAE,VANGUARD FTSE ASIA EX-JAP SH,0,-10684.34064,0,-10685.194704,0,0
Month & Year to Date Performance Summary,Data,Stocks,VEA,VANGUARD FTSE DEVELOPED ETF,139.272736,-7612.8730879,0,-7754.03534204,0,0
Month & Year to Date Performance Summary,Data,Stocks,VLUE,VANECK MSCI INTERNATIONAL VA,3360.62,-404387.867768,0,-408664.4059474,0,0
Month & Year to Date Performance Summary,Data,Stocks,VMIN,VANGUARD GLB MIN VOL ACT ETF,0,-3158.17,0,-3158.77,0,0
Month & Year to Date Performance Summary,Data,Total,,,11713.69452016,-807109.71942951,0,-814460.8218639,0,0
Month & Year to Date Performance Summary,Data,Total (All Assets),,,11713.69452016,-807109.71942951,0,-814460.8218639,0,0
Cash Report,Header,Currency Summary,Currency,Total,Paxos,Month to Date,Year to Date,
Cash Report,Data,Starting Cash,Base Currency Summary,1000000,0,,,
Cash Report,Data,Commissions,Base Currency Summary,-1233.671541821,0,-1.89615609,-1233.67154183,
Cash Report,Data,Deposits,Base Currency Summary,250000,0,0,250000,
Cash Report,Data,Withdrawals,Base Currency Summary,-189337.328348,0,0,-189337.328348,
Cash Report,Data,Broker Interest Paid and Received,Base Currency Summary,2614.06265,0,113.70617,2614.06265,
Cash Report,Data,Trades (Sales),Base Currency Summary,494812.434748705,0,23480.57413322,494812.4347487,
Cash Report,Data,Trades (Purchase),Base Currency Summary,-1545275.96164,0,-46967.873116,-1545275.96164,
Cash Report,Data,Payment In Lieu of Dividends,Base Currency Summary,174.39,0,71.75,174.39,
Cash Report,Data,GST,AUD,-120.8292408,0,0,-120.8292408,
Cash Report,Data,Cash FX Translation Gain/Loss,Base Currency Summary,39.831885654,,,
Cash Report,Data,Ending Cash,Base Currency Summary,11672.928513737,0,,,
Cash Report,Data,Ending Settled Cash,Base Currency Summary,11672.928513737,0,,,
Cash Report,Data,Starting Cash,AUD,1000000,0,,,
Cash Report,Data,Commissions,AUD,-1211.95702232,0,-0.46762325,-1211.95702232,
Cash Report,Data,Deposits,AUD,250000,0,0,1250000,
Cash Report,Data,Withdrawals,AUD,-189334.35,0,0,-189334.35,
Cash Report,Data,Broker Interest Paid and Received,AUD,2648.55,0,133.53,2648.55,
Cash Report,Data,Trades (Sales),AUD,267318.42,0,0,267318.42,
Cash Report,Data,Trades (Purchase),AUD,-1317801.29,0,-23508.56,-1317801.29,
Cash Report,Data,Payment In Lieu of Dividends,AUD,174.39,0,71.75,174.39,
Cash Report,Data,GST,AUD,-120.8292408,0,0,-120.8292408,
Cash Report,Data,Ending Cash,AUD,11672.933736882,0,,,
Cash Report,Data,Ending Settled Cash,AUD,11672.933736882,0,,,
Cash Report,Data,Starting Cash,USD,0,0,,,
Cash Report,Data,Commissions,USD,-15.17204747,0,-1.000093,-15.17204747,
Cash Report,Data,Withdrawals,USD,-2.06,0,0,-2.06,
Cash Report,Data,Broker Interest Paid and Received,USD,-24.19,0,-13.99,-24.19,
Cash Report,Data,Trades (Sales),USD,159030.7883368,0,16438.4743565,159030.7883368,
Cash Report,Data,Trades (Purchase),USD,-158989.37,0,-16423.49,-158989.37,
Cash Report,Data,Ending Cash,USD,-0.003710674,0,,,
Cash Report,Data,Ending Settled Cash,USD,-0.003710674,0,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Stocks,AUD,BEAR,1644,1,7.403664969,12171.625209,7.21,11853.24,-318.385209,
Open Positions,Data,Summary,Stocks,AUD,GOLD,369,1,54.622243225,20155.60775,56.47,20837.43,681.82225,
Open Positions,Data,Summary,Stocks,AUD,HBRD,1508,1,10.108095252,15243.00764,10.07,15185.56,-57.44764,
Open Positions,Data,Summary,Stocks,AUD,VLUE,2974,1,37.040612844,110158.782598,38.46,114380.04,4221.257402,
Open Positions,Total,,Stocks,AUD,,,,,157729.023197,,162256.27,4527.246803,
Open Positions,Data,Summary,Stocks,USD,PDBC,420,1,17.377145857,7298.40126,18.21,7648.2,349.79874,
Open Positions,Data,Summary,Stocks,USD,SMH,81,1,576.890990654,46728.170243,594.07,48119.67,1391.499757,
Open Positions,Data,Summary,Stocks,USD,VEA,32,1,70.572531406,2258.321005,73.69,2358.08,99.758995,
Open Positions,Total,,Stocks,USD,,,,,56284.892508,,58125.95,1841.057492,
Open Positions,Total,,Stocks,AUD,,,,,79226.614694261,,81818.08722,2591.472525739,
Open Positions,Total,,Stocks,AUD,,,,,236955.637891261,,244074.35722,7118.719328739,
Net Stock Position Summary,Header,Asset Category,Currency,Symbol,Description,Shares at IB,Shares Borrowed,Shares Lent,Net Shares
Net Stock Position Summary,Data,Stocks,AUD,BEAR,BETASHARES AUS EQ BEAR CMPLX,1644,0,0,1644
Net Stock Position Summary,Data,Stocks,AUD,GOLD,GLOBAL X PHYSICAL GOLD STRU,369,0,0,369
Net Stock Position Summary,Data,Stocks,AUD,HBRD,BETASHARES AU CREDIT INCOME,1508,0,0,1508
Net Stock Position Summary,Data,Stocks,AUD,VLUE,VANECK MSCI INTERNATIONAL VA,2974,0,0,2974
Net Stock Position Summary,Data,Stocks,USD,PDBC,INVESCO OPTIMUM YIELD DIVERS,420,0,0,420
Net Stock Position Summary,Data,Stocks,USD,SMH,VANECK SEMICONDUCTOR ETF,81,0,0,81
Net Stock Position Summary,Data,Stocks,USD,VEA,VANGUARD FTSE DEVELOPED ETF,32,0,0,32
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,AUD,DUQ532705,BBUS,"2026-06-24, 09:59:53",531,24.25,24.19,-12876.75,-11.33154,12888.08154,0,-31.86,O
Trades,Data,Order,Stocks,AUD,DUQ532705,BBUS,"2026-07-06, 13:18:47",-531,23.47,23.43,12462.57,-10.9670616,-12888.08154,-436.478602,21.24,C
Trades,SubTotal,,Stocks,AUD,BBUS,,,0,,,-414.18,-22.2986016,0,-436.478602,-10.62,
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-06-24, 09:59:53","21,590",7.38,7.37,-159334.2,-140.214096,159474.414096,0,-215.9,O
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-07-06, 13:17:25","-19,872",7.35,7.37,146059.2,-128.532096,-146784.416717,-853.748813,-397.44,C
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-07-08, 09:59:52",96,7.45,7.42,-715.2,-6.6,721.8,0,-2.88,O
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-07-20, 09:59:53",-614,7.37,7.4,4525.18,-6.6,-4535.307562,-16.727562,-18.42,C
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-07-24, 09:59:57",367,7.43,7.45,-2726.81,-6.6,2733.41,0,7.34,O
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-07-29, 09:59:54",-70,7.24,7.23,506.8,-6.6,-517.054608,-16.854608,0.7,C
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-07-30, 09:59:50",106,7.26,7.29,-769.56,-6.6,776.16,0,3.18,O
Trades,Data,Order,Stocks,AUD,DUQ532705,BEAR,"2026-07-31, 09:59:59",41,7.22,7.25,-296.02,-6.6,302.62,0,1.23,O
Trades,SubTotal,,Stocks,AUD,BEAR,,,1644,,,-12750.61,-308.346192,12171.625209,-887.330983,-622.19,
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-06-22, 11:53:26","3,259",54.72,54.8,-178332.48,-156.9325824,178489.4125824,0,260.72,O;P
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-06-23, 14:00:00","-3,259",0,54.02,0,0,-178489.412582,-178489.412582,-176051.18,C
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-07-06, 13:15:17",224,55.03,55.1,-12326.72,-10.8475136,12337.5675136,0,15.68,O
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-07-08, 09:59:52",150,54.13,54.36,-8119.5,-7.14516,8126.64516,0,34.5,O;P
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-07-20, 09:59:53",-20,52.29,52.48,1045.8,-6.6,-1101.568528,-62.368528,-3.8,C
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-07-24, 09:59:57",8,53.37,52.78,-426.96,-6.6,433.56,0,-4.72,O
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-07-29, 09:59:54",-8,52.78,53.02,422.24,-6.6,-440.627411,-24.987411,-1.92,C
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-07-30, 09:59:50",-7,53.37,53.06,373.59,-6.6,-385.548985,-18.558985,2.17,C
Trades,Data,Order,Stocks,AUD,DUQ532705,GOLD,"2026-07-31, 10:00:29",22,53.59,53.09,-1178.98,-6.6,1185.58,0,-11,O
Trades,SubTotal,,Stocks,AUD,GOLD,,,369,,,-198543.01,-207.925256,20155.60775,-178595.327506,-175759.55,
Trades,Data,Order,Stocks,AUD,DUQ532705,HBRD,"2026-06-24, 09:59:53","2,034",10.1,10.1,-20543.4,-18.078192,20561.478192,0,0,O
Trades,Data,Order,Stocks,AUD,DUQ532705,HBRD,"2026-07-06, 13:22:16","-1,754",10.06,10.07,17645.24,-15.5278112,-17730.989552,-101.277363,-17.54,C
Trades,Data,Order,Stocks,AUD,DUQ532705,HBRD,"2026-07-20, 09:59:53",497,10.08,10.085,-5009.76,-6.6,5016.36,0,2.485,O
Trades,Data,Order,Stocks,AUD,DUQ532705,HBRD,"2026-07-24, 09:59:57",857,10.1,10.1,-8655.7,-7.617016,8663.317016,0,0,O
Trades,Data,Order,Stocks,AUD,DUQ532705,HBRD,"2026-07-29, 09:59:54",-319,10.09,10.09,3218.71,-6.6,-3224.126547,-12.016547,0,C
Trades,Data,Order,Stocks,AUD,DUQ532705,HBRD,"2026-07-30, 09:59:50",352,10.1,10.1,-3555.2,-6.6,3561.8,0,0,O
Trades,Data,Order,Stocks,AUD,DUQ532705,HBRD,"2026-07-31, 09:59:59",-159,10.09,10.1,1604.31,-6.6,-1604.831469,-7.121469,-1.59,C
Trades,SubTotal,,Stocks,AUD,HBRD,,,1508,,,-15295.8,-67.6230192,15243.00764,-120.415379,-16.645,
Trades,Data,Order,Stocks,AUD,DUQ532705,REIT,"2026-06-22, 11:53:26",182,16.75,16.7,-3048.5,-6.6,3055.1,0,-9.1,O
Trades,Data,Order,Stocks,AUD,DUQ532705,REIT,"2026-06-23, 14:00:00",-182,0,16.96,0,0,-3055.1,-3055.1,-3086.72,C
Trades,SubTotal,,Stocks,AUD,REIT,,,0,,,-3048.5,-6.6,0,-3055.1,-3095.82,
Trades,Data,Order,Stocks,AUD,DUQ532705,SEMI,"2026-06-22, 11:53:26","2,248",46.63,46.88,-104824.24,-92.2453312,104916.4853312,0,562,O
Trades,Data,Order,Stocks,AUD,DUQ532705,SEMI,"2026-06-23, 14:00:00","-2,248",0,45.45,0,0,-104916.485331,-104916.485331,-102171.6,C
Trades,SubTotal,,Stocks,AUD,SEMI,,,0,,,-104824.24,-92.2453312,0.0000002,-104916.485331,-101609.6,
Trades,Data,Order,Stocks,AUD,DUQ532705,VAE,"2026-06-22, 11:53:45",90,118.62,118.66,-10675.8,-9.394704,10685.194704,0,3.6,O
Trades,Data,Order,Stocks,AUD,DUQ532705,VAE,"2026-06-23, 14:00:00",-90,0,115.19,0,0,-10685.194704,-10685.194704,-10367.1,C
Trades,SubTotal,,Stocks,AUD,VAE,,,0,,,-10675.8,-9.394704,0,-10685.194704,-10363.5,
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-06-22, 11:53:51","9,412",43.33,43.44,-407821.96,-358.8833248,408180.8433248,0,1035.32,O;P
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-06-23, 14:00:00","-9,412",0,43.56,0,0,-408180.843325,-408180.843325,-409986.72,C
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-07-06, 13:17:45","4,375",37.15,37.11,-162531.25,-143.0275,162674.2775,0,-175,O
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-07-08, 09:59:52","-1,718",36.900046566,36.77,63394.28,-55.7869664,-63879.864856,-541.371822,223.42,C;P
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-07-20, 09:59:53",253,36.44,36.27,-9219.32,-8.1130016,9227.4330016,0,-43.01,O
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-07-24, 09:59:57",464,36.6,36.37,-16982.4,-14.944512,16997.344512,0,-106.72,O
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-07-29, 09:59:54",-430,37.35,37.36,16060.5,-14.13324,-15988.55756,57.8092,-4.3,C
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-07-30, 09:59:50",9,37.27,36.94,-335.43,-6.6,342.03,0,-2.97,O
Trades,Data,Order,Stocks,AUD,DUQ532705,VLUE,"2026-07-31, 09:59:59",21,37.12,37.33,-779.52,-6.6,786.12,0,4.41,O
Trades,SubTotal,,Stocks,AUD,VLUE,,,2974,,,-518215.1,-608.0885448,110158.7825974,-408664.405947,-409055.57,
Trades,Data,Order,Stocks,AUD,DUQ532705,VMIN,"2026-06-22, 11:53:46",49,64.33,64.28,-3152.17,-6.6,3158.77,0,-2.45,O
Trades,Data,Order,Stocks,AUD,DUQ532705,VMIN,"2026-06-23, 14:00:00",-49,0,64.23,0,0,-3158.77,-3158.77,-3147.27,C
Trades,SubTotal,,Stocks,AUD,VMIN,,,0,,,-3152.17,-6.6,0,-3158.77,-3149.72,
Trades,Total,,Stocks,AUD,,,,,,,-866919.41,-1329.1216488,157729.0231966,-710519.508452,-703683.215, 
Trades,Data,Order,Stocks,USD,DUQ532705,PDBC,"2026-07-20, 23:30:01",304,17.28,17.38,-5253.12,-1.520912,5254.640912,0,30.4,O;P
Trades,Data,Order,Stocks,USD,DUQ532705,PDBC,"2026-07-31, 23:30:45",116,17.61,17.56,-2042.76,-1.000348,2043.760348,0,-5.8,O
Trades,SubTotal,,Stocks,USD,PDBC,,,420,,,-7295.88,-2.52126,7298.40126,0,24.6,
Trades,Data,Order,Stocks,USD,DUQ532705,SMH,"2026-06-22, 23:30:09",50,670.42,668.91,-33521,-1.00015,33522.00015,0,-75.5,O;P
Trades,Data,Order,Stocks,USD,DUQ532705,SMH,"2026-06-23, 14:00:00",-50,0,622.05,0,0,-33522.00015,-33522.00015,-31102.5,C
Trades,Data,Order,Stocks,USD,DUQ532705,SMH,"2026-07-06, 23:30:00",50,606.0536,604.3,-30302.68,-1.00015,30303.68015,0,-87.68,O;P
Trades,Data,Order,Stocks,USD,DUQ532705,SMH,"2026-08-03, 23:30:19",31,529.79,545.46,-16423.49,-1.000093,16424.490093,0,485.77,O
Trades,SubTotal,,Stocks,USD,SMH,,,81,,,-80247.17,-3.000393,46728.170243,-33522.00015,-30779.91,
Trades,Data,Order,Stocks,USD,DUQ532705,SOXL,"2026-07-06, 23:30:02",12,197.05,194.65,-2364.6,-1.000036,2365.600036,0,-28.8,O
Trades,Data,Order,Stocks,USD,DUQ532705,SOXL,"2026-07-08, 23:30:15",-12,163.02,174.82,1956.24,-1.042674544,-2365.600036,-410.402711,-141.6,C
Trades,SubTotal,,Stocks,USD,SOXL,,,0,,,-408.36,-2.042710544,0,-410.402711,-170.4,
Trades,Data,Order,Stocks,USD,DUQ532705,SOXX,"2026-06-22, 23:30:16",50,653.656,655.01,-32682.8,-1.00015,32683.80015,0,67.7,O;P
